Unnamed: 0,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,sadness,feelings,topic,age
4396,tony joe white,"they caught the devil and put him in jail in eudora, arkansas",1971,pop,know runaround give suppose tell wrong bitter pill come mistake know make string want hate lose devil deep blue forgive cause forget devil deep blue ought cross list come knock door fate heart twist come run hate guess devil deep blue devil deep blue know runaround give suppose tell wrong,50,0.001169591,0.3779858137501173,0.001169591,0.001169591,0.001169591,0.001169591,0.001169591,0.3846231879357343,0.001169591,0.1251134534372028,0.001169591,0.001169591,0.001169591,0.094733685,0.001169591,violence,0.7
4398,jr. walker & the all stars,way back home,1971,pop,good things south leave bitter taste mouth yeah like black livin track white holdin home talk cause understand rybody see good smell scent honeysuckle growin backyard fence home heaven send home yeah home home yeah home home smell wetness grass tree flower kiss be like home childhood days dead go memories linger go swimmin muddy creek nothin body head feet home yeah play game like hide seek yeah snake weed overhear stream know kid play game play like home sing yeah home home home miss things fade away remember like yesterday home home home home home,96,0.000683527,0.1299099750808755,0.000683527,0.000683527,0.081884516,0.000683527,0.000683527,0.038337857,0.1254349394499906,0.4330855717195038,0.043307257,0.000683527,0.000683527,0.000683527,0.053505506,music,0.7
4402,the youngbloods,that's how strong my love is,1971,pop,moon know strong darling strong strong strong weep drown tear swim rainbow tear go wrap colour warm strong baby strong strong strong ocean deep wide tear breeze go eye love strong strong strong strong ocean deep wide tear breeze go eye love darling strong strong strong strong strong strong strong strong darling long darling strong strong,56,0.020363619,0.000974659,0.000974659,0.000974659,0.000974659,0.000974659,0.190545689,0.000974659,0.000974659,0.000974659,0.000974659,0.1003821990277139,0.000974659,0.1382299433757814,0.4385455253838075,feelings,0.7
4407,badfinger,day after day,1971,pop,remember find mind look lonely room bring home baby soon remember hold sleep feel tear weep look lonely gloom bring home baby soon look lonely room bring home baby soon remember find mind look lonely gloom bring home baby soon,40,0.1204975443817579,0.001461988,0.001461988,0.081435272,0.001461988,0.001461988,0.001461989,0.001461988,0.001461988,0.4469230325329934,0.001461988,0.001461988,0.001461988,0.2139984206410037,0.001461988,music,0.7
4410,can,bring me coffee or tea,1971,pop,smile knee bring coffee pretty little whisper parent friend throw dead feel pretty chimney feel feel pretty chimney feel feel pretty chimney feel smile knee bring coffee pretty little whisper parent friend throw dead dead dead smile knee feel feel pretty chimney feel feel pretty chimney feel feel pretty chimney feel pretty chimney feel pretty chimney,56,0.001253133,0.1543477197182248,0.001253133,0.001253133,0.001253133,0.052047663,0.001253133,0.04925938,0.001253133,0.086619599,0.001253133,0.001253133,0.001253133,0.001253133,0.309984303,feelings,0.7
4414,the mamas & the papas,european blueboy,1971,pop,return suit theatrical rent streets soho repent tear rain tear weren waterloo madman come hysterically spend outrage carelesly bend master disguise leave promise keep golden fleece think send european blueboy european blueboy european blueboy european blueboy return suit theatrical rent streets soho repent tear rain tear weren抰 waterloo european blueboy european blueboy european blueboy european blueboy,56,0.002631579,0.002631579,0.133396602,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.321537691,0.063590113,0.3816973887732779,0.002631579,sadness,0.7
4417,bonnie raitt,danger heartbreak ahead,1971,pop,danger stranger know evil lurk hearts vanity insanity play lose girl time move cause danger heartbreak dead ahead take second girl learn play burn girl foolish blind clear highway sign read danger heartbreak dead ahead heartbreak dead ahead better mind girl read sign girl yeah danger heartbreak dead ahead want somebody heartbreak dead ahead start pack heart listen girl gain go vain danger heartbreak dead ahead yeah say danger heartbreak dead ahead danger say danger heartbreak dead ahead say danger heartbreak dead ahead baby yeah say danger heartbreak dead ahead,90,0.018337539,0.4161386916990416,0.000809717,0.000809717,0.050284647,0.000809717,0.000809717,0.1779663747960491,0.000809717,0.000809717,0.1288983628895199,0.000809717,0.000809717,0.062536644,0.023331892,violence,0.7
4418,wings,wild life,1971,pop,world wild apply word take walk african sign animals right wild life happen wild life animals breathe political nonsense make hard people live move fast baby know wild life wild life go happen wild life wild life animals better stop animals animal gotta care wild life wild life go happen wild life wild life animals breathe political nonsense make hard people live wild life wild life go happen happen happen wild life wild life animals happen happen wild life happen happen wild life happen happen lalaah wild life happen happen happen wild life animals happen happen wild life wild life happen happen happen wild life wild life happen happen happen wild life happen happen wild life happen happen wild life happen happen wild life happen happen wild life happen happen,130,0.009218397,0.000453721,0.4246955452980409,0.000453721,0.000453721,0.000453721,0.000453721,0.2298699909481346,0.000453721,0.000453721,0.3158310778440571,0.000453721,0.000453721,0.000453721,0.000453721,world/life,0.7
4419,lindisfarne,meet me on the corner,1971,pop,dreamseller tell dream come bring song spare dream soon forget mind tug sleeve ask rendezvous dream believe meet corner light come promise streets disappear dream share bundle rag reminders spread war grind time deal rhyme hang meet corner light come promise streets disappear dream share dreamseller tell dream come bring song spare dream,53,0.00122399,0.00122399,0.3490993507370707,0.00122399,0.00122399,0.00122399,0.00122399,0.076240809,0.00122399,0.1211837674400263,0.096763428,0.3395767815040873,0.00122399,0.00122399,0.00122399,world/life,0.7
4422,colin blunstone,say you don't mind,1971,pop,mind laine realize kind fool stupid fish drink pool die try mind mind time come scene dream get rid tide whinning find mind mind time blind somethin inside mind die try mind mind time time time time blind somethin inside mind get door see better time time think better line grow scar go mind mind time time,57,0.001012146,0.119271656,0.001012146,0.432695479,0.001012146,0.001012146,0.001012146,0.1080575689064572,0.08692032,0.001012146,0.1368204477847088,0.001012146,0.001012146,0.1030766326571568,0.001012146,night/time,0.7
4427,carole king,song of long ago,1971,pop,whisper wind come uninvited look lamp leave unlighted aren know memory flame soon ignite light lamp glow quietly friends reunite sing song long feel younger time descend bring brand seed long time plant help grow intend wouldn peace know love people befriend singin song long begin sing song long love people befriend singin song long long long,57,0.001283697,0.001283697,0.001283697,0.2048307096753406,0.001283697,0.001283697,0.068814856,0.142131634,0.001283697,0.3032791923695351,0.001283697,0.1433407876827046,0.085198062,0.001283697,0.037000392,music,0.7
4429,badfinger,name of the game,1971,pop,railway master look say faster think say care fact protest different lock feel comfort dear brother tell know painful world place long await mother time baby breast pass test sin confess refuse choose follow shame confuse know game pillow look say clearly things burn sacred battle different lock feel away refuse choose follow shame confuse know game refuse choose follow shame confuse know game,64,0.025353635,0.1055778690974703,0.3050524824368566,0.001196172,0.001196172,0.001196172,0.025571091,0.3874809534348128,0.001196172,0.001196172,0.001196172,0.001196172,0.05083417,0.053636407,0.033335497,world/life,0.7
4435,paul davis,a little bit of soap,1971,pop,little soap away lipstick face little soap erase pain heart eye lonely years little soap away tear little soap away powder chin little soap begin away hurt feel lonely years little soap away tear hear begin leave night like leave nest like rest fly away little soap away perfume eventually little soap away memory night lonely years little soap away tear lose memory night lonely years little soap away tear little soap away tear fade gonna uhhuh away tear,79,0.000862813,0.000862813,0.000862813,0.043578084,0.000862813,0.2202341958263562,0.000862813,0.000862813,0.000862813,0.000862813,0.000862813,0.038593714,0.000862813,0.6682274783609056,0.000862813,sadness,0.7
4439,carole king,growing away from me,1971,pop,life soul heart lately come tear apart darlin feel grow away want keep grow away feel longer know somebody believe know worse thing lonely have body pretend feel go lose help tryin hold feel grow away,36,0.075676681,0.001503759,0.2057934895459955,0.00150376,0.001503759,0.069528128,0.00150376,0.00150376,0.00150376,0.001503759,0.001503759,0.001503759,0.001503759,0.3820372764947864,0.1858153866936554,sadness,0.7
4445,jr. walker & the all stars,walk in the night,1971,pop,walk night walk night walk night walk night walk night walk night,12,0.004048583,0.004048583,0.004048583,0.4655870440396394,0.004048583,0.004048583,0.004048583,0.004048583,0.004048583,0.004048583,0.004048586,0.004048583,0.004048583,0.4655870420159773,0.004048583,night/time,0.7
4452,sparks,slowboat,1971,pop,slowboat take home know come home today adieu leave come oooh sail away slowboat bring oooh sail away slowboat sail seventh away come close near sign appear come home come home today oooh sail away slowboat bring slowboat take away know come near hear true home come oooh sail away slowboat bring oooh sail away slowboat bring slowboat bring oooh sail away slowboat bring,64,0.1686371528984216,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.3425856281309718,0.001119821,0.001119821,0.001119821,0.3201237037538826,0.001119821,music,0.7
4456,neil sedaka,rosemary blue,1971,pop,try morning moment goodbye ask long tell till life go share tomorrow life go eye blue look outside world wait live life blue lonely tear away come walk world live yesterday bring flower church past wait forget wear flower hair eye blue look world outside wait live life blue lonely tear away come blue blue,55,0.00093985,0.00093985,0.3810175413188359,0.00093985,0.00093985,0.00093985,0.032521656,0.00093985,0.00093985,0.2582148778033674,0.092893631,0.00093985,0.00093985,0.2221943991780264,0.00093985,world/life,0.7
4457,badfinger,perfection,1971,pop,real perfection perfect connection truth good revolution power change hand straight solution understand listen song life need knife successful conversation real perfection perfect peace connection forgive good kind kill power take life good blood spill bigger knife listen song life need knife successful conversation successful conversation listen song life need knife successful conversation successful conversation successful conversation,57,0.001547988,0.1787055448794552,0.3428114504900025,0.001547988,0.079842184,0.001547988,0.001547988,0.001547988,0.001547988,0.1640419105084144,0.001547988,0.001547988,0.066124835,0.001547988,0.1483502355531831,world/life,0.7
